Tweet.Text,Tweet.CreatedAt,Tweet.EditHistoryTweetsId,Tweet.InReplyToUserId,Tweet.ReferencedTweetsType,Tweet.ContextAnnotations.Domain.Id,Tweet.ContextAnnotations.Domain.Name,Tweet.ContextAnnotations.Entity.Id,Tweet.ContextAnnotations.Entity.Name,Tweet.PublicMetrics.RetweetCount,Tweet.PublicMetrics.ReplyCount,Tweet.PublicMetrics.LikeCount,Tweet.PublicMetrics.QuoteCount,Tweet.PublicMetrics.ImpressionCount,Tweet.Entities.Hashtags,Tweet.Withheld.Copyright,Tweet.Withheld.CountryCodes,Tweet.Withheld.Scope,Tweet.Lang,Tweet.ReplySettings,Tweet.PossiblySensitive,Tweet.EditControls.EditsRemaining,Tweet.EditControls.IsEditEligible,Tweet.EditControls.EditableUntil,User.CreatedAt,User.Name,User.Username,User.Url,User.Location,User.ProfileImageURL,User.VerifiedType,User.PublicMetrics.FollowersCount,User.PublicMetrics.FollowingCount,User.PublicMetrics.TweetCount,User.PublicMetrics.ListedCount,User.Description,User.Protected,User.Verified,User.Trusted
O g1 também conversou com especialistas sobre o que as atrai para o crime https://t.co/9PBtJbvBPO #g1,2023-08-04,1644724279584624641,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,2,10,40,1,43882,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Apostas podem ser feitas até as 19h em lotéricas ou pela internet https://t.co/tlUuD6bOtx #g1,2023-08-04,1644716741640028162,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,0,4,103,1,61694,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"No material sigiloso do primeiro conjunto, havia informações sobre o exército ucraniano e sobre a estratégia dos EUA e da Otan https://t.co/KMUi3CvHRT #g1",2023-08-04,1644709180086054912,,,;47;88;131;131;131;69;131,;Brand;Political Body;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;News Vertical;Unified Twitter Taxonomy,;920731680242991104;1016738021939351558;847878884917886977;1016738021939351558;1068583660914266113;840159616101044224;840159616101044224,;Portal g1;North Atlantic Treaty Organization;Politics;North Atlantic Treaty Organization;Government institutions;World news;World news,2,1,35,0,35122,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Lula assinou um decreto promulgando o tratado de constituição do grupo, criado em 2008 https://t.co/Lh6VUsAjUp #g1",2023-08-04,1644701640912429056,,,;10;29;35;38;47;131;131;131;131;131;131;131;131;69;69;131;131,;Person;Events [Entity Service];Politician;Political Race;Brand;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;News Vertical;News Vertical;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;862070591737675776;1411038381841084418;862070591737675776;1411038381841084418;920731680242991104;847878884917886977;862070591737675776;1070032753834438656;1411038381841084418;1455305940291375106;1488973753274929152;1518653237720625152;1518940800985427968;840159616101044224;1192882051944333313;840159616101044224;1192882051944333313,";Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Portal g1;Politics;Luiz Inácio ""Lula"" da Silva;Political figures;Brazil General Elections 2022;Brazil politics;Political events;Brazil political figures;Brazil political events;World news;Brazil national news;World news;Brazil national news",7,13,139,2,65447,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"O estupro, segundo Sara Ziff, ocorreu após a promessa de que ela poderia se encontrar com o então presidente da companhia para falar sobre oportunidades como atriz https://t.co/Eal06zRNvg #g1",2023-08-04,1644694082088738816,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,7,2,95,0,62273,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Liz faz parte do plano nacional para a conservação dos primatas do Nordeste. A espécie é encontrada apenas na Amazônia e na Mata Atlântica https://t.co/UOtt4qGTto #g1,2023-08-04,1644686531762991104,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,14,10,621,8,63127,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Fundada pelo bilionário britânico Branson, a Virgin Orbit vinha se propagandeando como uma plataforma de lançamento de satélite militar e de inteligência para os EUA e seus aliados, incluindo o Japão https://t.co/JPKdDgvtF1 #g1",2023-08-04,1644678980987940866,,,;46;47;30;131;131;164;69;131,;Business Taxonomy;Brand;Entities [Entity Service];Unified Twitter Taxonomy;Unified Twitter Taxonomy;Fields of study;News Vertical;Unified Twitter Taxonomy,;1557696420500541440;920731680242991104;854692455005921281;847899255880564736;854692455005921281;854692455005921281;840159616101044224;840159616101044224,";Automotive, Aircraft & Boat Business;Portal g1;Science;Space;Science;Science;World news;World news",6,2,61,2,55474,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Embarcação que naufragou em Bertioga tinha 12 turistas a bordo https://t.co/H6fiKlHtF5 #g1,2023-08-04,1644671667468226563,,,;47;131;173;69;131,;Brand;Unified Twitter Taxonomy;Product Taxonomy;News Vertical;Unified Twitter Taxonomy,;920731680242991104;1462809963009503234;1462809963009503234;840159616101044224;840159616101044224,;Portal g1;Watercraft;Watercraft;World news;World news,13,3,73,3,81468,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Perdeu algum episódio de O Assunto? Aproveite o fim de semana para maratonar https://t.co/5TBtqXhyVs #g1 https://t.co/8cx07QvgPK,2023-08-04,1644671433921150976,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,2,2,31,0,37318,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Aeronave transportava cinco pessoas. Ela caiu em Massaranduba, no Norte catarinense, e ninguém se feriu https://t.co/d4dsep1nup #g1",2023-08-04,1644663882798047232,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,9,9,171,0,79063,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
A obra começou a se deteriorar logo após ser concluída. Muitos restauradores tentaram salvá-la sem sucesso https://t.co/5ObUIFuZXp #g1,2023-08-04,1644656332853895173,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,13,1,210,0,42032,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Pesquisa aponta ainda que entrevistados acreditam que atividade é responsável por mortes em terras Yanomami https://t.co/OAePpdq2k1 #g1,2023-08-04,1644648783056195585,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,14,11,318,1,62869,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Par de calçados pode chegar a R$ 20 milhões https://t.co/lQTAB2qHVZ #g1,2023-08-04,1644641233757691904,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,5,29,149,5,94225,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Protesto aconteceu por conta de massacre em escola do estado em março, onde uma mulher entrou e matou seis https://t.co/gxyPXU4GHY #g1",2023-08-04,1644535283332059136,,,;47;69;131;29,;Brand;News Vertical;Unified Twitter Taxonomy;Events [Entity Service],;920731680242991104;840159616101044224;840159616101044224;1437036122228486145,";Portal g1;World news;World news;Atos pedem impeachment de Bolsonaro, hostilizam Lula e não atraem parte da esquerda",7,13,166,2,60044,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Amazonas liderou área sob desmate https://t.co/xCVPya2pOj #g1,2023-08-04,1644527985180168193,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,4,12,72,6,54825,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Determinação havia sido feita por Lula e foi oficializada no 'Diário Oficial'. Lista também inclui empresas como Dataprev, Telebras e Serpro https://t.co/A4h3891NLO #g1",2023-08-04,1644520438687731712,,,;10;29;35;38;47;131;131;131;131;131;131;131;131;69;69;131;131,;Person;Events [Entity Service];Politician;Political Race;Brand;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;News Vertical;News Vertical;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;862070591737675776;1411038381841084418;862070591737675776;1411038381841084418;920731680242991104;847878884917886977;862070591737675776;1070032753834438656;1411038381841084418;1455305940291375106;1488973753274929152;1518653237720625152;1518940800985427968;840159616101044224;1192882051944333313;840159616101044224;1192882051944333313,";Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Portal g1;Politics;Luiz Inácio ""Lula"" da Silva;Political figures;Brazil General Elections 2022;Brazil politics;Political events;Brazil political figures;Brazil political events;World news;Brazil national news;World news;Brazil national news",0,11,80,0,49475,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Dono da arma não foi localizado https://t.co/ZowEOODDtH #g1,2023-08-04,1644512886788878337,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,3,5,62,2,49195,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Alguns especialistas duvidam que o país realmente disponha desta arma https://t.co/AADHAeC4pm #g1,2023-08-04,1644509110912823299,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,3,5,71,1,47357,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Feriado religioso no Brasil, ao longo dos anos, reuniu tradições judaicas, cristãs e pagãs https://t.co/wmmWtps51b #g1",2023-08-04,1644505337893126144,,,;47;119;131;131;69;69;131;131,;Brand;Holiday;Unified Twitter Taxonomy;Unified Twitter Taxonomy;News Vertical;News Vertical;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;920731680242991104;847548225712119808;847548225712119808;1436053202835689485;840159616101044224;1192882051944333313;840159616101044224;1192882051944333313,;Portal g1;Holidays;Holidays;Events;World news;Brazil national news;World news;Brazil national news,6,0,59,1,41739,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Sentença contra Anderson Pereira exclui a possibilidade de liberdade condicional para cumprir a pena. Ele também foi condenado por tentar esconder o corpo https://t.co/To6qanNzGB #g1,2023-08-04,1644499119140945920,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,2,17,165,2,62490,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Passageira afirma que companhia aérea foi omissa com homem que se masturbou ao seu lado https://t.co/hEiu6A3xTE #g1,2023-08-04,1644497787395141634,,,;47;6;29;83,;Brand;Sports Event;Events [Entity Service];Cricket Match,;920731680242991104;1631808186574417920;1631808186574417920;1631808186574417920,;Portal g1;Chennai Super Kings vs Lucknow Super Giants;Chennai Super Kings vs Lucknow Super Giants;Chennai Super Kings vs Lucknow Super Giants,6,8,109,1,58897,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"O aeroporto localizado no Centro do Rio tem ficado superlotado e sobrecarregado. Enquanto isso, no aeroporto internacional, terminais amplos estão quase sempre vazios https://t.co/WUw2lPgebe #g1",2023-08-04,1644492663339597825,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,8,27,226,8,88815,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Prefeita pediu desculpas à população e disse que caso foi 'isolado' https://t.co/PcQ2NnuuhX #g1,2023-08-04,1644490238109290496,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,3,8,80,0,60978,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Ação ocorreu na unidade da Tijuca e resultou em um prejuízo estimado em mais de R$ 3 mil. Justiça decretou prisão preventiva das envolvidas.
 https://t.co/EC5m8aAz0y #g1",2023-07-04,1644486461595750400,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,14,20,292,12,90897,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Ester voltava da escola quando foi baleada no confronto entre traficantes dos morros da Serrinha e do Cajueiro. Entregador de gás de 19 anos também morreu https://t.co/7XkPFyEpZu #g1,2023-07-04,1644482688441626624,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,9,18,429,2,84273,;g1,false,,,pt,everyone,false,5,true,2023-08-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Especialistas descrevem como funcionava o procedimento do passado https://t.co/6hQh2yajLF #g1,2023-07-04,1644478911902777346,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,5,5,73,0,47590,;g1,false,,,pt,everyone,false,5,true,2023-07-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Comerciantes apostam em receitas doces e salgados para atrair clientes na Semana Santa https://t.co/gIRwCDGJWF #g1,2023-07-04,1644475143274496002,,,;46;47;30;66;67;30;131;131;69;131,;Business Taxonomy;Brand;Entities [Entity Service];Interests and Hobbies Category;Interests and Hobbies;Entities [Entity Service];Unified Twitter Taxonomy;Unified Twitter Taxonomy;News Vertical;Unified Twitter Taxonomy,;1557696888568045569;920731680242991104;825047692124442624;831530561680191490;846772834588229632;847863957599567872;825063794967662592;846772834588229632;840159616101044224;840159616101044224,;Food & Beverage Business;Portal g1;Food;Cooking;Baking;Desserts and baked goods;Candy;Baking;World news;World news,2,3,72,1,57359,;g1,false,,,pt,everyone,false,5,true,2023-07-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
